Tx;Time;Msg Type;Amount;Amount / 100;Asset;ToAddress;Administrator;FromAddress;;Asset;;;;;Total Tx
F70B5EC5FD242DC5FD2047BCCCF2F523AFE88B9D9EDF128D3D9A2528CCA1AC7C;2022-07-21T20:13:12.806Z;/provenance.marker.v1.MsgWithdrawRequest;151244;1512,44;osmo-systems.ss1.stock;pb177na2mc8fk0wnx65zddym20ue9vu7ss7ca0qhr;pb1d3y069mwvkmp6pfa52snn00mwlr9745r6trg6r;undefined;;pm.participation.unit.1olkbosxltlb4riipmub9v;;;;;1
44EC9429708A491DA7C96250B79CC5C33123B143FBA32C733C7C7A71579D577A;2022-07-21T20:13:06.382Z;/provenance.marker.v1.MsgWithdrawRequest;81600;816;osmo-systems.ss1.stock;pb14nxm30vczw32pfg9sh9gs4ng44ets3e9arnupg;pb1d3y069mwvkmp6pfa52snn00mwlr9745r6trg6r;undefined;;pm.participation.unit.1q5c5yo6nqenakpynq6npe;;;;;2
520382A627C5E0DB55F7F3C07274813D27130FB616F84E94190856D2C7C3EE08;2022-07-21T22:19:12.111Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.sale.pool.3ckxmanys3dailrvodxom8;pb1n0e7l53e2f35a4k374u8aha8zujjfk5d4j5py0;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;pm.participation.unit.29pwwt05as5ugtq5fqcptj;;;;;1
C553D87B7EA4B7CEB9512E3CBCCA7457A5654351EFB4181AAC4E9A40967F6059;2022-07-21T20:12:53.475Z;/provenance.marker.v1.MsgWithdrawRequest;45918;459,18;osmo-systems.ss1.stock;pb1dujjldx8jvej3ggfznfppvlljee66w92yrsdks;pb1d3y069mwvkmp6pfa52snn00mwlr9745r6trg6r;undefined;;pm.participation.unit.2gnosap9rfwiaukxkhtyt1;;;;;2
6967C23B77E8E7384D7C5A21D1D3A901D9A78B54CE54D52D6FD7D291295C824A;2022-07-21T20:13:00.092Z;/provenance.marker.v1.MsgWithdrawRequest;15830;158,3;osmo-systems.ss1.stock;pb1dhmntanszxwa6yzlsh2edkehmfzsgk2p59356k;pb1d3y069mwvkmp6pfa52snn00mwlr9745r6trg6r;undefined;;pm.participation.unit.2ixgljtvkvmi4jago4tixo;;;;;2
14FC76A4D1AF8DB252C52CEC242E769206C3881B0F02C1BC55D94CEB8C310321;2022-07-21T20:12:32.757Z;/provenance.marker.v1.MsgWithdrawRequest;45916;459,16;osmo-systems.ss1.stock;pb1v6arfdpvv2fc2fvz3jych7rnmf73vrg0amm2nq;pb1d3y069mwvkmp6pfa52snn00mwlr9745r6trg6r;undefined;;pm.participation.unit.2v0f6zukjlcqqryvsszlpa;;;;;2
9D5E2DE62D5084484080C7047FC15972D872AF691570C39BA1FCEF71CF6448D4;2022-07-21T20:12:46.905Z;/provenance.marker.v1.MsgWithdrawRequest;31754;317,54;osmo-systems.ss1.stock;pb1tnj4mh7sp4yx6kjr86dh7gd5j9ehs5464ypsdx;pb1d3y069mwvkmp6pfa52snn00mwlr9745r6trg6r;undefined;;pm.participation.unit.370ninzdo98mbencimaihl;;;;;2
EA3665944953F1BAFB8F5D7A388505D052F80B71812A65B7737EBF54EFB42623;2022-07-21T20:12:38.092Z;/provenance.marker.v1.MsgWithdrawRequest;15749;157,49;osmo-systems.ss1.stock;pb1z8fzkgm3kywm4wrpwqy7ew6w5cxs4qdktlnd9s;pb1d3y069mwvkmp6pfa52snn00mwlr9745r6trg6r;undefined;;pm.participation.unit.3gwbron8tkvmcbfhzuvbjn;;;;;1
71965FD0E65502F294F0FBD4CA3101DA38D6D7008BC330B3F3D007DDC8CDB776;2022-07-21T20:12:44.621Z;/provenance.marker.v1.MsgWithdrawRequest;6023;60,23;osmo-systems.ss1.stock;pb1tls7l78n7f7dl76te7e9mnf8j4t3hhkl0x7nun;pb1d3y069mwvkmp6pfa52snn00mwlr9745r6trg6r;undefined;;pm.participation.unit.3jwor8hns3sxugpr88eof2;;;;;1
C1DDC4C918CCC6D34571AF6853B5F1F87A38D2CD6A1B531FBD109BAA05D3107A;2022-07-21T20:12:27.450Z;/provenance.marker.v1.MsgWithdrawRequest;15877;158,77;osmo-systems.ss1.stock;pb1td9rald7rushan0l8fxd2tfs6e2ft4zqz5ws08;pb1d3y069mwvkmp6pfa52snn00mwlr9745r6trg6r;undefined;;pm.participation.unit.3wdd8nbk6dt7isojvdvtdn;;;;;1
A89452BA7A74DF2A9461D0F1AB2CFFE6F3FCB6DE3F32D6E7AD52FF0A1EABFEFA;2022-07-21T20:12:11.458Z;/provenance.marker.v1.MsgWithdrawRequest;31726;317,26;osmo-systems.ss1.stock;pb1d8cadh7359064qg6ujwyuzn5fsqw66hzjlu3pr;pb1d3y069mwvkmp6pfa52snn00mwlr9745r6trg6r;undefined;;pm.participation.unit.466gh9u2k71o7nw5yxanpv;;;;;1
0689B8D48356ECB17FC86617F9361907D059D752B0952F4F2B0F714E0891252D;2022-07-21T20:12:22.133Z;/provenance.marker.v1.MsgWithdrawRequest;162902;1629,02;osmo-systems.ss1.stock;pb1azwjsvtz6tcwd7sg835qkt5agga0cfdpanjvav;pb1d3y069mwvkmp6pfa52snn00mwlr9745r6trg6r;undefined;;pm.participation.unit.4b3hdutuotymkhdh6ewgws;;;;;1
FADE3C73AF24C1F701084E2AB7C089A44140D1BC99BA5C8BCB69B2771A186798;2022-07-21T20:14:13.325Z;/provenance.marker.v1.MsgWithdrawRequest;1909482;19094,82;osmo-systems.cs.stock;pb1us4twdsysm4sgt750k3ler8hfhseyzdk8tcvre;pb1kk58hf68rm4nt6g57du9nnh0v7vgeprmvt3a7h;undefined;;pm.participation.unit.4s6iptbnsyri9z6atqgabn;;;;;1
BB5D85993CD3F76155B2AE6A682A4999E78A46A456CFE2FEC93CFB720EDF325E;2022-07-21T20:12:16.756Z;/provenance.marker.v1.MsgWithdrawRequest;15859;158,59;osmo-systems.ss1.stock;pb13ucluh4x73lgxeu8zqegd8s9h04t5e0ud37sdn;pb1d3y069mwvkmp6pfa52snn00mwlr9745r6trg6r;undefined;;pm.participation.unit.4vqqwn1likkjr18wyqtl2r;;;;;2
217F1623FD4116F44859F33F246404F5F3685E131203BEB4E54460A3C872BF42;2022-07-21T20:12:04.938Z;/provenance.marker.v1.MsgWithdrawRequest;15879;158,79;osmo-systems.ss1.stock;pb1fwlngqkyjhqmkdywkhgqupezus3469mhxszcfx;pb1d3y069mwvkmp6pfa52snn00mwlr9745r6trg6r;undefined;;pm.participation.unit.4w81q34b3umjxqepbwbsds;;;;;2
07D40C3C4FEA01295D036359589014C469F5849A374FDC6F1F00CCA8768218B8;2022-07-21T20:10:00.443Z;/provenance.marker.v1.MsgWithdrawRequest;20000;200;osmo-systems.es.stock;pb1dhwg05d8emrvmap2x0rdqul7qzdfsu385ucw9r;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.participation.unit.5k69uavslbuh4gavo5xn9p;;;;;1
13211891C62284CA6ADE53BDC8A0A46996B7DFCDFC01B46C06F4EAEF2332984D;2022-07-21T20:09:53.744Z;/provenance.marker.v1.MsgWithdrawRequest;21063;210,63;osmo-systems.es.stock;pb1u4h45xf2nvq4lzzw0sl37467kca56dwpt0eqrl;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.participation.unit.5kqunxyafnrpn3fpavlifh;;;;;1
4C7C0DF4A0D6E9971E8173378F388DC7EC934B9E84DDEE981FD06976EC801F50;2022-07-21T20:09:40.678Z;/provenance.marker.v1.MsgWithdrawRequest;10000;100;osmo-systems.es.stock;pb1jdtptnwqrhyzkh75tgcgjxm20a9wl7yw0lwfmm;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.participation.unit.6d2rpu9dsaz7tpgvzmneq2;;;;;1
A3CF35CD1E01FE20CA1E566C95AF7114C1988CF3496B3E177F45E9DB1E168211;2022-07-21T20:09:47.176Z;/provenance.marker.v1.MsgWithdrawRequest;1295765;12957,65;osmo-systems.es.stock;pb160c8w4n4hxpc95y6yy60ar2ha2cwrdsqyg5tws;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.participation.unit.6dk93nhsil2efjp5mecaa2;;;;;2
54C8D4DCDEFF8975E44257B057778CEF6C001C15807E2775B5AEC6AEC90ACDC7;2022-07-21T20:09:29.137Z;/provenance.marker.v1.MsgWithdrawRequest;20000;200;osmo-systems.es.stock;pb1h2uynaskerdgmapzprh4cwjdlatkjegl9ehpys;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.participation.unit.6iafy2jsjf4au8u9nvubw6;;;;;1
CB44985C53C9461CF475DD14D08721C7E8914BCAB319C54359E7208DD007C636;2022-07-21T20:09:34.461Z;/provenance.marker.v1.MsgWithdrawRequest;48841;488,41;osmo-systems.es.stock;pb1wartkdpa72luvgs0x98y08uhn8pffnct8a8eu7;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.participation.unit.6k5ls4xznudwlxzxpgtsro;;;;;1
5C0A196BDC8C6AA445BA56EF94E75BCA5DF9D76B7B6418A691F4DF7DAD54391C;2022-07-21T20:09:11.403Z;/provenance.marker.v1.MsgWithdrawRequest;3295765;32957,65;osmo-systems.es.stock;pb1vqq5wjafrf4wvudry50dznsc3tq662rh27aqla;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.participation.unit.7bw13wooqrdssnnissbiop;;;;;2
04DABE36A1452478967D33B69BFC7AD5CAC02118C98AC5020739A3FCA43B4AAF;2022-07-21T20:09:04.820Z;/provenance.marker.v1.MsgWithdrawRequest;50884;508,84;osmo-systems.es.stock;pb1k4euvjvj0mvjy68yq8gatw8nwy94hmn503cwua;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.participation.unit.mlgwxh1yqwqdbzvpxntzg;;;;;2
84C91D80A48C726522B4FED083500B3AF0B00F925E4E4973EF5D70CD7D0BA60E;2022-07-21T20:09:23.337Z;/provenance.marker.v1.MsgWithdrawRequest;21063;210,63;osmo-systems.es.stock;pb1qwg0xn09ujnaq9x74j9rfc4m9x4em6hg4f8dt3;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.participation.unit.vi2dz0vvlwjrmlqnhhojq;;;;;2
3DDB8B43BD66D94AEEA5229028AA7FA52F789FE8AFA1806ED0B68EC8EA7C0B54;2022-07-21T20:09:17.815Z;/provenance.marker.v1.MsgWithdrawRequest;10000;100;osmo-systems.es.stock;pb1dgma8ra692vqfk9gesweum7gfnak3pay7233sx;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.pool.asset.10ihiibzvsgdjktguhzz6s;;;;;1
34A97DBFD4C178C34A3AC39FA9B6E2514C2CAE5CC31077EA6AF8E1D1FEFEE93E;2022-07-21T20:10:47.100Z;/provenance.marker.v1.MsgWithdrawRequest;255716;2557,16;osmo-systems.cs.stock;pb1d3y069mwvkmp6pfa52snn00mwlr9745r6trg6r;pb1kk58hf68rm4nt6g57du9nnh0v7vgeprmvt3a7h;undefined;;pm.pool.asset.11rzjenrdx7rfllychl6nr;;;;;1
FC90DDEA27A64CA34A7311E945734BACBFFAAC08F034C6B5391FF29010615539;2022-07-21T20:08:59.469Z;/provenance.marker.v1.MsgWithdrawRequest;40707;407,07;osmo-systems.es.stock;pb1v6gln8qeskshx0mf0mcuf5gc0cs4p954enypep;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.pool.asset.123mzpxo4m6hf3nlw3iled;;;;;1
1F4C62598AC9BC5CCCC7C49401A514ECA0F7D9A90ECE0A443B8D98C3068A3636;2022-07-21T20:08:53.269Z;/provenance.marker.v1.MsgWithdrawRequest;25422;254,22;osmo-systems.es.stock;pb1s443u0rq7w0v0dyhw5g6x0d4r8fl4g4dckm50d;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.pool.asset.12e1xz0yt00y0ik0wah4fe;;;;;1
9E1508D9C79935E19ADD830F1D1BF4D3B0437EB93AEB089CF900B850CC0059B1;2022-07-21T20:08:47.882Z;/provenance.marker.v1.MsgWithdrawRequest;219408;2194,08;osmo-systems.es.stock;pb13zljut8ue609al492eexcu5j3ppy3qhg7lm6fc;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.pool.asset.12elbvo0ylv1jlwt98cvfw;;;;;1
40B36774F6B779AC2CA20E0681DF4EBCB00B7982B974601D4F440B7D32881B9E;2022-07-21T20:08:41.267Z;/provenance.marker.v1.MsgWithdrawRequest;36884;368,84;osmo-systems.es.stock;pb1t9z9hnvu5l5uhjx3qxlxehe44ee82y9j5pna8y;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.pool.asset.12hco4i8idxxrsfszsqxbh;;;;;1
1187CB455B7F0BB9E4D995160108A70B33E6B135B904348DECB9E4B6E6D0297B;2022-07-21T20:08:34.565Z;/provenance.marker.v1.MsgWithdrawRequest;20000;200;osmo-systems.es.stock;pb12fdqv5yzl0hemfv9n255waglc3e0a0s5qyycgt;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.pool.asset.14obxrx6jyfuz10vig8uf4;;;;;1
004B44B90D433F0516FF0B807AEB1FFE031031C0B5A930EEF5713C421F0DFDCD;2022-07-21T20:08:29.161Z;/provenance.marker.v1.MsgWithdrawRequest;21063;210,63;osmo-systems.es.stock;pb1tk09vshumnku92j8s742k2ddz7r4ygjc2j9h23;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.pool.asset.16drv5ubtbkwnxiog30nvt;;;;;1
BB14F38BF27B3D166683CF3897B12DC1426A90A13848BB7E8912FEF9BFA79CF1;2022-07-21T20:08:16.490Z;/provenance.marker.v1.MsgWithdrawRequest;23365;233,65;osmo-systems.es.stock;pb1njcv0ucmtqzhs26qmeq6gsta6xzdn5dax5hs9t;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.pool.asset.16pvz6wh8ycwmt6lxe4viy;;;;;1
0098CF7A2F06FB50305A89CB0CBE0AD160209614A40BEA8E92537A1B28EDC69C;2022-07-21T20:08:22.447Z;/provenance.marker.v1.MsgWithdrawRequest;46818;468,18;osmo-systems.es.stock;pb1a4v0uq5q73fw3t95htrl23x5r7q26l04jfgg5y;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.pool.asset.16qrb1wn6o5vzounziwhg2;;;;;1
FEF8F35E7A91A7E820C183E0B60F03A7AB14578D6D5FC8B97F04EE60BF80C16F;2022-07-21T20:08:11.152Z;/provenance.marker.v1.MsgWithdrawRequest;42207;422,07;osmo-systems.es.stock;pb1m3tud8d6pa2vx6g7y8arzc37fngaq542rs0s8v;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.pool.asset.16ukgxzyrrtp5jmd0z3xuh;;;;;1
7B584F09A02FD9838E76F9963CCE842ED3FD593280E0425348431B5B7DDCF9EC;2022-07-21T20:08:04.556Z;/provenance.marker.v1.MsgWithdrawRequest;18747;187,47;osmo-systems.es.stock;pb1p4kwjvteataarksgm0h8c3pzf6wu2vwqc4p8mw;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.pool.asset.18uaecb4hkjlncd3oclwmr;;;;;1
86B03E3E8840D6447C7B5C2FA013E1F50243C0F9C65763A221BE54C4D495E888;2022-07-21T20:08:01.597Z;/provenance.marker.v1.MsgWithdrawRequest;23365;233,65;osmo-systems.es.stock;pb1uwutlegl0vj6t0f9gegen0qd09nme0t4h8zaj8;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;undefined;;pm.pool.asset.18uu0636qtxxdfj0o4xk3y;;;;;1
5A591F461C7F178E90C3F4994DF0255AA50D379E6879BB9ACE3220F864F7BF32;2022-07-21T20:05:00.693Z;/provenance.marker.v1.MsgWithdrawRequest;35000;350;osmo-systems.cs.stock;pb15d6pfsfj8gedur7ee9pl32p0cjdm89uwxhe3v4;pb1kk58hf68rm4nt6g57du9nnh0v7vgeprmvt3a7h;undefined;;pm.pool.asset.19s3tc6xsx3ebuqwoft2a;;;;;1
61AC3000A591277763BB1F1B89BCF708B862579D5A5F8DD419367FF811D351DB;2022-07-21T20:04:54.730Z;/provenance.marker.v1.MsgWithdrawRequest;21063;210,63;osmo-systems.cs.stock;pb1fys2jg7y4dy5klr9238z0qs4d95f30lpr9dyrp;pb1kk58hf68rm4nt6g57du9nnh0v7vgeprmvt3a7h;undefined;;pm.pool.asset.1a9f6nojqqlwdavk7fh0nj;;;;;1
085AC9FE8605EAE62AC88D5DA8661CFA295A9700384B0C0A3FB66661F40EC384;2022-07-21T20:04:52.444Z;/provenance.marker.v1.MsgWithdrawRequest;13517;135,17;osmo-systems.cs.stock;pb1uwutlegl0vj6t0f9gegen0qd09nme0t4h8zaj8;pb1kk58hf68rm4nt6g57du9nnh0v7vgeprmvt3a7h;undefined;;pm.pool.asset.1aaldst74ynh1dgjkzp8sm;;;;;1
667961748D35F965E605D3FDA9DE993304AE0177D4F294752927B6237584801E;2022-07-21T20:04:46.193Z;/provenance.marker.v1.MsgWithdrawRequest;56452;564,52;osmo-systems.cs.stock;pb15cfern3489w60tcf9tlecvkj5le9kpgwpve63a;pb1kk58hf68rm4nt6g57du9nnh0v7vgeprmvt3a7h;undefined;;pm.pool.asset.1ajbkyfxbravatgsiw5v0y;;;;;1
01FB984BA29AF6E5FDD22BAC5A6EB409709997EC110C3126EB66603C7B6E9110;2022-07-21T20:04:40.882Z;/provenance.marker.v1.MsgWithdrawRequest;13517;135,17;osmo-systems.cs.stock;pb1njcv0ucmtqzhs26qmeq6gsta6xzdn5dax5hs9t;pb1kk58hf68rm4nt6g57du9nnh0v7vgeprmvt3a7h;undefined;;pm.pool.asset.1arilloqrzodowswaip765;;;;;1
493ED2964182EA2475B40B4764E725BB1273EFF7508F430F64816263FBC44351;2022-07-21T20:04:28.468Z;/provenance.marker.v1.MsgWithdrawRequest;394736;3947,36;osmo-systems.cs.stock;pb177na2mc8fk0wnx65zddym20ue9vu7ss7ca0qhr;pb1kk58hf68rm4nt6g57du9nnh0v7vgeprmvt3a7h;undefined;;pm.pool.asset.1atlzxuorqafpogngytl30;;;;;1
DA388E74DE7CDE48B110FDAC83EA42906BAEF244FDC86CA8E197152CAC443E16;2022-07-21T20:04:34.978Z;/provenance.marker.v1.MsgWithdrawRequest;25000;250;osmo-systems.cs.stock;pb19nlp9xr63m3wh4gurz4n9vq0f72c7fffejxgee;pb1kk58hf68rm4nt6g57du9nnh0v7vgeprmvt3a7h;undefined;;pm.pool.asset.1aulxvjtu9pjrrvyn6fgaq;;;;;1
E092B06348F8B9C1DE13BC731BE9D3D55CA73BA93432284BCDA047A1905E36D7;2022-07-21T20:04:23.072Z;/provenance.marker.v1.MsgWithdrawRequest;1882546;18825,46;osmo-systems.cs.stock;pb1vqq5wjafrf4wvudry50dznsc3tq662rh27aqla;pb1kk58hf68rm4nt6g57du9nnh0v7vgeprmvt3a7h;undefined;;pm.pool.asset.1awdatgzmerondwqi9gfkb;;;;;1
D969408D6BF54F8392D55996BB0012F1AFC94CFA11A038EEFC182F284397BEA9;2022-07-21T20:04:10.970Z;/provenance.marker.v1.MsgWithdrawRequest;736797;7367,97;osmo-systems.cs.stock;pb1u7xl8wxjg60a7zyh4u5h76pea2und33xu5caae;pb1kk58hf68rm4nt6g57du9nnh0v7vgeprmvt3a7h;undefined;;pm.pool.asset.1bfgh2r9xy11yokhgtbq2b;;;;;1
734A0D8AA24BE83198A280A88B69A98BF73ED4D1FB88963F400C708A813C59B6;2022-07-21T20:04:16.349Z;/provenance.marker.v1.MsgWithdrawRequest;3882547;38825,47;osmo-systems.cs.stock;pb160c8w4n4hxpc95y6yy60ar2ha2cwrdsqyg5tws;pb1kk58hf68rm4nt6g57du9nnh0v7vgeprmvt3a7h;undefined;;pm.pool.asset.1bqzbmoik0boeashyynue8;;;;;1
209EC05BE66411688CC6995387A52FD0E317308F4E0D8AC38C9FE998ADCA2767;2022-07-21T20:05:51.960Z;/provenance.marker.v1.MsgWithdrawRequest;6036761;60367,61;osmo-systems.cs.stock;pb1g7zrjr0l8ut0u67kj6f5zadcy0ul8tue3nnxhk;pb1kk58hf68rm4nt6g57du9nnh0v7vgeprmvt3a7h;undefined;;pm.pool.asset.1ckaj59tabzcs7aiawr9zr;;;;;2
8273C17B3FCFF8D1526359CD4DAD5FD0C43D1EC1180AA6FF849F63B99C6862CB;2022-07-21T16:43:29.771Z;/provenance.marker.v1.MsgWithdrawRequest;7687500;76875;csynergyoneomni;pb1pg7gy8nnkuxdzz8dypt5vapkz92cl8lax7qjvg;pb1a4szdl2kwr6d26nue63eptcuzq0gmn9557p8hl;undefined;;pm.pool.asset.1cmwrvtxsd36czygxs8bhg;;;;;1
22275A4D9742CDC389A20F16562CDDCDFBD66F54F3853D0C7CF1E5CEB1862706;2022-07-21T16:43:23.140Z;/provenance.marker.v1.MsgWithdrawRequest;11555700;115557;csynergyoneomni;pb1pg7gy8nnkuxdzz8dypt5vapkz92cl8lax7qjvg;pb1a4szdl2kwr6d26nue63eptcuzq0gmn9557p8hl;undefined;;pm.pool.asset.1e32ksrgguuzrnqccq4spe;;;;;1
74986F12DB17A1EA8750E93ADA2B4394C0B5D880A0BA8FA32D72D5366F4283F8;2022-07-21T16:08:50.907Z;/provenance.marker.v1.MsgWithdrawRequest;92221;922,21;cfigurepayomni;pb19g4rwcgj6hrnuyqxg6ds6c7anygmtluqxt47k4;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;pm.pool.asset.1eatsvdbshhn3uryh9pocb;;;;;1
A43A776E22F87D04801E531F389BAB7EFE09D54A3644F588BC96334528C240AB;2022-07-21T16:08:38.119Z;/provenance.marker.v1.MsgWithdrawRequest;25000;250;cfigurepayomni;pb1ndt98sdkrg8ra3nkt76fawsknxwemw9chcq4e9;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;pm.pool.asset.1ekcqp3xouragmoueid4cc;;;;;1
C042737DEA5A07B9EDBC2745CE4864C3D751BF7C8BE970EF11247C877029BB0E;2022-07-21T16:08:56.151Z;/provenance.marker.v1.MsgWithdrawRequest;919;9,19;cfigurepayomni;pb1tk2m53muh3424nzlayz7dg766g2rpvwcm3qppj;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;pm.pool.asset.1gd5ujnkxzy7vghiehx3ro;;;;;2
A655519636711CFD4362646CFA55A108A6BE8DDAB32AA874C0E4AC09F4D03A8E;2022-07-21T16:08:44.709Z;/provenance.marker.v1.MsgWithdrawRequest;62129;621,29;cfigurepayomni;pb1y0hw0amnh2h363tq8jaydngmay943vn8y3kfz8;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;pm.pool.asset.1hjhxcsgm6n4m1phv7xsdb;;;;;1
BDFE85A5A5EB063E6426392F9781D66954E3238A2133B3CC07A479B973DAA329;2022-07-21T16:08:14.331Z;/provenance.marker.v1.MsgWithdrawRequest;51533;515,33;cfigurepayomni;pb1q36526tmaetecetetcgwpxh25qmwmwg464757t;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;pm.pool.asset.1hujnpvfie4dcehoe0dwyl;;;;;1
949D89D560A0B5E96A722BFFB91A1EE1625473749069D997886D0D0986049F7B;2022-07-21T16:08:32.816Z;/provenance.marker.v1.MsgWithdrawRequest;57752;577,52;cfigurepayomni;pb1n7n0u5u3zgzd2m8txscwxm6flq42hkv4ldjaff;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;pm.pool.asset.1ia0zbazzzte6zcym9cilh;;;;;1
37580C7AA70B28CD800E322914068B3E1041CB7947EE51226B627AFA56442F6A;2022-07-21T16:08:08.450Z;/provenance.marker.v1.MsgWithdrawRequest;115601;1156,01;cfigurepayomni;pb1efes72gsgz5luru8xjn4c04ewuqgpl8mzllw83;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;pm.pool.asset.1ihenx6eiwf0bn7m1tgvds;;;;;2
97CE0D5F6010CE43155CFC2A3A996444A650E1CAACEEF85C353CDFC097EFB5E5;2022-07-21T16:08:26.267Z;/provenance.marker.v1.MsgWithdrawRequest;18416;184,16;cfigurepayomni;pb1p3xp606mlp55ve98l6ngw9njts4qk09t6szz77;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;pm.pool.asset.1imruueldt6qxoizdsq0pb;;;;;1
C85BB01866AA8077C05257593AB17644FF5DA5EBBDBB201168F6A055E76F0959;2022-07-21T16:08:03.082Z;/provenance.marker.v1.MsgWithdrawRequest;28806;288,06;cfigurepayomni;pb160lv9hyxwe5ry3cm6r4r862k463dz700xz2jd6;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;pm.pool.asset.1io8rqhcwgjhxgqfmejxlu;;;;;1
FE9162F2C8CE0CB9FFCDE0C27F476091BCB1F539884A15C0D2152943C095885A;2022-07-21T16:07:56.518Z;/provenance.marker.v1.MsgWithdrawRequest;102134;1021,34;cfigurepayomni;pb1ll2xsw67kqhdf40zlafsua8g56avxgac0jqqnn;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;pm.pool.asset.1iovhiul8e1rp2mxavgryx;;;;;1
70B1879119FA2295D8FC820FE5F4B35E4EA14258DE8506687CD822640AFEDB95;2022-07-21T16:07:49.935Z;/provenance.marker.v1.MsgWithdrawRequest;10000;100;cfigurepayomni;pb1lw9xz5uc70xfxcjmqqgakjs70yz3kq77q8zk0u;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;pm.pool.asset.1ivyycc2rw22jjhgtval05;;;;;1
22F799632A4FE812C60E99BE70BEB68760E9DD12AFF8F0728B28D1D9A237799B;2022-07-21T16:07:25.677Z;/provenance.marker.v1.MsgWithdrawRequest;6556;65,56;cfigurepayomni;pb1tk2m53muh3424nzlayz7dg766g2rpvwcm3qppj;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;pm.pool.asset.1iymevvkzegdkokxyg2btr;;;;;2
01498DF4328E15D81384F8E9E321F17C31E4DC26D8E208BC0B2ACD362136E2E2;2022-07-21T16:07:44.377Z;/provenance.marker.v1.MsgWithdrawRequest;120000;1200;cfigurepayomni;pb1cr83j2r4uzdq9wlffrd6k8trhvwe7dvyl9yuf5;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;pm.pool.asset.1j8ezkincjijivndpho5cm;;;;;1
F191D2AD7008D028D055CD4B5CFC351A779C40E0B8C8DE9D9BC225A0E1A3DBB1;2022-07-21T16:40:04.172Z;/provenance.marker.v1.MsgWithdrawRequest;197;1,97;cfigurepaydebt;pb16cu9hs3xwjxlje86xmv6tk7mt3n96tyzukx4f7;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;pm.pool.asset.1jxzpcc3xku9nfbo9jyxlp;;;;;1
